,title,release_date,snippet,teaser_text,teaser_title,href
45,Endlich immun?,2020-11-11T15:50:20Z," Migrantenehepaar gegründetes Unternehmen namens <em>BioNTech</em>. Die Chefs lehren an der Universität Mainz. Und ihre an der New Yorker Technologiebörse geführte Firma wird gerade zum Weltstar, der im Übrigen nicht allein",Der Impfstoff ist ein großer Erfolg im Kampf gegen Corona – aber auch einer für Deutschland und seine Migranten.,Endlich immun?,http://www.zeit.de/2020/47/corona-impfstoff-immunitaet-deutschland-migration
46,BioNTech will USA bei Corona-Impfstoff nicht bevorzugen,2020-11-11T09:44:38Z,"Das Mainzer Pharmaunternehmen <em>BioNTech</em> hat sich gegen eine bevorzugte Verteilung des von ihm zusammen mit dem US-Konzern Pfizer entwickelten Corona-Impfstoffs zunächst in den USA ausgesprochen. ""Wir","Der Impfstoff von BioNTech soll ""gleichmäßig und gerecht"" verteilt werden, sagt Finanzvorstand Sierk Poetting. Die Impfziele der Bundesregierung seien realistisch.",BioNTech will USA bei Corona-Impfstoff nicht bevorzugen,http://www.zeit.de/wissen/gesundheit/2020-11/pandemie-biontech-impfstoff-verteilung-usa-bevorzugung-pfizer
47,Biobaumwolle statt Gucci-Tasche: die Geschichte von Sina Trinkwalder,2020-11-11T09:00:05Z," UKE
Die Hoffnung der Welt ist auf eine Zahl gerichtet: 90 Prozent. So effektiv ist der Impfstoff, den das Mainzer Unternehmen <em>BioNTech</em> entwickelt hat – zumindest sagen das die ersten Ergebnisse. Die","422 Neuinfektionen, Taskforce eingerichtet, um Corona-Kontakte nachzuverfolgen, Neue Meldestelle für Hinweise auf rechtsextreme Bestrebungen, Impfstoff macht Hoffnung.",Biobaumwolle statt Gucci-Tasche: die Geschichte von Sina Trinkwalder,http://www.zeit.de/hamburg/2020-11/elbvertiefung-11-11-2020
48,Ein Impfstoff ohne Hühnereier,2020-11-11T04:55:44Z,Hat das Warten auf einen Corona-Impfstoff endlich ein Ende? Die Kommission der Europäischen Union (EU) hat mit den Pharmafirmen <em>BioNTech</em> und Pfizer einen Vertrag zur Lieferung eines,"Der BioNTech-Stoff lässt sich besonders schnell in großen Mengen herstellen. Warum, erklären wir im Nachrichtenpodcast. Und: Was Donald Trump jetzt noch kaputtmachen kann",Ein Impfstoff ohne Hühnereier,http://www.zeit.de/politik/2020-11/corona-impfung-biontech-pfizer-usa-joe-biden-donald-trump-nachrichtenpodcast
49,"""Finger weg vom Börsenhype um die Impfhersteller""",2020-11-10T18:37:26Z,Bis vor Kurzem war die Mainzer Pharmafirma <em>BioNTech</em> recht unbekannt. Nun hoffen Menschen weltweit auf den Erfolg des Unternehmens im Kampf gegen die Corona-Pandemie. In Kooperation mit dem US,Die Aussicht auf einen Impfstoff hat an der Börse Euphorie ausgelöst. Eine Chance für Kleinanleger? Anlageexperte Hendrik Buhrs warnt vor Wetten auf einzelne Firmen.,"""Finger weg vom Börsenhype um die Impfhersteller""",http://www.zeit.de/wirtschaft/2020-11/corona-impfstoff-aktienmarkt-biontech-pfizer-pharmaindustrie-finanztip-tipps
50,Vertrag über BioNTech-Impfstoff fertig ausgehandelt,2020-11-10T11:09:52Z,"Die EU-Kommission hat einen Vertrag zur Lieferung des vielversprechenden Impfstoffs der Pharmafirmen <em>BioNTech</em> und Pfizer fertig ausgehandelt. ""Die Verhandlungen mit der Pharmaindustrie sind",Der Impfstoff von BioNTech und Pfizer soll EU-Bürgern kurz nach der Zulassung zur Verfügung stehen. Er gilt als vielversprechend im Kampf gegen das Coronavirus.,Vertrag über BioNTech-Impfstoff fertig ausgehandelt,http://www.zeit.de/politik/ausland/2020-11/eu-kommission-vertrag-ueber-biontech-impfstoff-fertig-ausgehandelt
51,Die mit dem höchsten Risiko zuerst,2020-11-09T19:25:10Z," sich nun drängender denn je. Und es gibt zum Glück erste fundierte Antworten darauf. Just an dem Tag, an dem der Impfstoffhersteller <em>BioNTech</em> mit Hauptsitz in Mainz als erste Firma weltweit einen","Jede Corona-Impfung wird anfangs knapp sein. Wie verteilt man sie fair? Ethikrat, Leopoldina und Ständige Impfkommission zeigen es. Ohne Solidarität wird es nicht gehen.",Die mit dem höchsten Risiko zuerst,http://www.zeit.de/wissen/2020-11/impfstrategie-coronavirus-priorisierung-ethikrat-positionspapier-impfstoff-biontech
52,BNT162b2 könnte der erste Corona-Impfstoff sein,2020-11-09T17:19:47Z,"Es hatte sich angekündigt. Schon Ende vergangenen Monats hatte der Chef des Mainzer Unternehmens <em>BioNTech</em>, Uğur Şahin, bekannt gegegeben, dass er Mitte November die Daten erwarte, um eine Zulassung",Die Corona-Vakzine der Mainzer Firma BioNTech soll zu mehr als 90 Prozent vor Covid schützen. Experten sind zuversichtlich. Ihr Optimismus ist durchaus angebracht.,BNT162b2 könnte der erste Corona-Impfstoff sein,http://www.zeit.de/wissen/gesundheit/2020-11/biontech-corona-impfstoff-ansteckung-schutz-forschung
53,Wer wird als Erstes geimpft?,2020-11-09T15:57:05Z," werden auf Basis der Empfehlungen"", sagte er. Die letzte Priorisierung müssten diejenigen vor Ort treffen, ""die die Spritze führen"".
Derweil hat das Mainzer Biotechunternehmen <em>BioNTech</em> mitgeteilt, mit","Alte, Kranke und Systemrelevante sollen Vorrang bei der Corona-Impfung haben, schlägt die Impfkommission vor. Und: Angela Merkel freut sich auf die Arbeit mit Joe Biden.",Wer wird als Erstes geimpft?,http://www.zeit.de/politik/2020-11/corona-impfung-impfstrategie-priorisierung-angela-merkel-joe-biden-nachrichtenpodcast
54,Spahn begrüßt Empfehlungen zu Impf-Prioritäten,2020-11-09T13:50:04Z," Impfzentren, die durch mobile Impfteams ergänzt werden sollen. Der Minister sagte, Entscheidungen über die Impf-Reihenfolge müssten dabei jeweils die Behörden vor Ort treffen.
Angesichts der von <em>BioNTech</em> und","Der Bundesgesundheitsminister zeigt sich optimistisch, im Frühjahr mit den ersten Impfungen beginnen zu können. Jetzt komme es darauf an, Impfzentren zu schaffen.",Spahn begrüßt Empfehlungen zu Impf-Prioritäten,http://www.zeit.de/wissen/gesundheit/2020-11/coronavirus-impfstoff-fortschritt-forschung-jens-spahn
55,BioNTech meldet 90-prozentige Wirksamkeit von Impfstoff,2020-11-09T12:04:23Z,Das Mainzer Biotechunternehmen <em>BioNTech</em> steht mit seinem potenziellen Corona-Impfstoff offenbar vor dem Durchbruch. Aus der entscheidenden Studie mit der Impfung legten <em>BioNTech</em> und sein US-Partner,"Laut Zwischenergebnissen der Zulassungsstudie senkt der Impfkandidat der Mainzer Firma das Risiko, an Covid-19 zu erkranken, deutlich. Das wäre ein Durchbruch.",BioNTech meldet 90-prozentige Wirksamkeit von Impfstoff,http://www.zeit.de/wirtschaft/unternehmen/2020-11/corona-impfstoff-biontech-pfizer-usa-zulassungsantrag
56,Das unendliche Jetzt,2020-11-20T18:04:16Z," Firma <em>BioNTech</em> gibt, der schon bald zum Einsatz kommen könnte. Aber ein klares Datum, an dem die Pandemie vorbei sein wird, wird es auch dadurch nicht geben. Jetzt durchzuhalten, weitere Lockdowns und",Das Leben vor Corona scheint ewig entfernt – und der Zukunft fehlt es an Kontur. Die Pandemie verändert unser Zeitgefühl. Falsche Prognosen sind gefährlicher denn je.,Das unendliche Jetzt,http://www.zeit.de/zeit-magazin/leben/2020-11/corona-zeitgefuehl-innere-uhr-pandemie-forschung-psychologie-physik
57,BioNTech und Pfizer beantragen US-Notfallzulassung,2020-11-20T11:53:42Z,Die Mainzer Firma <em>BioNTech</em> und das US-Pharmaunternehmen Pfizer werden bei der US-Arzneimittelbehörde FDA eine Notfallzulassung für ihren Corona-Impfstoff beantragen. Das gaben die Unternehmen,Vor Tagen hatte ihr Impfstoff die Phase-3-Studie beendet. Jetzt wollen ihn die deutsche Pharmafirma und ihre US-Partner bei der US-Arzneimittelbehörde genehmigen lassen.,BioNTech und Pfizer beantragen US-Notfallzulassung,http://www.zeit.de/wissen/gesundheit/2020-11/biontech-und-pfizer-beantragen-us-zulassung-fuer-corona-impfstoff
58,BioNTechs Corona-Impfstoff hat Wirksamkeit von 95 Prozent,2020-11-18T17:00:47Z,"Das Mainzer Unternehmen <em>BioNTech</em> und sein Partner Pfizer haben mitgeteilt, dass ihr Corona-Impfstoffkandidat mit einer Effektivität von 95 Prozent vor Covid-19 schützt. Nach Analyse von Daten der",Die Impfung von BioNTech und Pfizer ist neuen Daten zufolge effektiver als gedacht. Sie soll auch ältere Menschen gut schützen – und keine ernsten Nebenwirkungen zeigen.,BioNTechs Corona-Impfstoff hat Wirksamkeit von 95 Prozent,http://www.zeit.de/wissen/gesundheit/2020-11/coronavirus-impfstoff-biontech-wirksamkeit-pandemie-startup
59,Was heißt denn hier normal?,2020-11-18T15:52:29Z," er binnen Stunden, nachdem bekannt geworden war, dass die deutsche Firma <em>BioNTech</em> bald einen Impfstoff gegen das Coronavirus auf den Markt bringt. Und um weitere sechs Prozent, als am Montag das US","Auch wenn bald ein Impfstoff kommt, ist die Krise der Lufthansa noch lange nicht zu Ende. Drei Entwicklungen könnten ihr langfristig das Geschäft verderben.",Es wird nicht wieder wie früher,http://www.zeit.de/2020/48/lufthansa-corona-wirtschaftskrise-impfstoff-flugverkehr
60,Ein Hoch auf den Finanzkapitalismus,2020-11-18T15:51:27Z," nicht nur ein bahnbrechender Erfolg für die Forscher. Es wäre auch einer für die oft gescholtenen Finanzkapitalisten. <em>BioNTech</em> aus Mainz und Moderna aus Cambridge, Massachusetts, stehen möglicherweise mit","Ohne Investoren, die das Risiko lieben, gäbe es keinen Impfstoff.",Ein Hoch auf den Finanzkapitalismus,http://www.zeit.de/2020/48/coronavirus-impfstoff-investoren-wissenschaft-finanzkapitalismus
61,Noch ein neuer Impfstoff,2020-11-16T15:53:08Z,"Nach dem deutschen Unternehmen <em>BioNTech</em> hat heute ein weiteres Unternehmen positive Zwischenergebnisse vorgelegt, der US-amerikanische Konzern Moderna. Die Ergebnisse deuten darauf hin, dass der","Die Firma Moderna hat Zwischenergebnisse eines neuen Impfstoffs vorgelegt, die sehr vielversprechend aussehen. Was bedeutet das für unsere Rückkehr zur Normalität?",Noch ein neuer Impfstoff,http://www.zeit.de/politik/2020-11/corona-impfstoff-moderna-brexit-eu-handelsabkommen-nachrichtenpodcast
62,US-Firma Moderna meldet über 94-prozentige Impfstoff-Wirksamkeit,2020-11-16T12:11:32Z," Zwischenergebnissen aus der entscheidenden Phase-3-Studie zu 94,5 Prozent wirksam. Damit ist Moderna nach der deutschen Firma <em>BioNTech</em> das zweite Unternehmen, das innerhalb von einer Woche eine sehr hohe Wirksamkeit","Nach BioNTech legt ein weiteres Unternehmen positive Zwischenergebnisse vor. Es gibt erste Hinweise, dass die Vakzine vor einem schweren Covid-19-Verlauf schützen könnte.",US-Firma Moderna meldet über 94-prozentige Impfstoff-Wirksamkeit,http://www.zeit.de/wissen/gesundheit/2020-11/corona-pandemie-impfstoff-us-firma-moderna-wirksamkeit-covid-19
63,Russlands Impfstoff gerät ins Hintertreffen,2020-11-16T09:18:32Z," Welt allerdings über einen ganz anderen Impfstoff, nämlich den, den das deutsche Unternehmen <em>BioNTech</em> zusammen mit dem Pharmakonzern Pfizer entwickeln und bald millionenfach herstellen will.
Und während",Mit dem Impfstoff Sputnik V wollte Wladimir Putin das Coronavirus besiegen. Doch es gibt zu wenige Dosen – und kaum jemand in Russland möchte sich damit impfen lassen.,Russlands Impfstoff gerät ins Hintertreffen,http://www.zeit.de/politik/ausland/2020-11/corona-impfstoff-russland-sputnik-v-wladimir-putin-produktionsengpaesse
64,"Ein Schnellschuss, der Vertrauen kostet",2020-11-27T18:59:52Z," Fätkenheuer.
Hinzu kommt, dass die Zahl der Studienteilnehmerinnen und -teilnehmer in der Präsentation der ersten Zwischenanalyse zu AZD1222 mit 11.636 vergleichsweise klein ist. Die Firmen <em>BioNTech</em> und Moderna","Ungenaue Wirksamkeitsangaben, Dosierungsfehler und missglückte PR: Die Präsentation des Impfstoffs von AstraZeneca ging schief. Dabei ist das Mittel vielversprechend.","Ein Schnellschuss, der Vertrauen kostet",http://www.zeit.de/wissen/gesundheit/2020-11/astrazeneca-corona-impfung-wirksamkeit-studie-vertrauen
65,Die undurchsichtigen Impfstoffverträge der EU,2020-11-27T04:58:11Z,Johnson & Johnson. Sanofi-GSK. AstraZeneca. <em>BioNTech</em> und Pfizer. CureVac. Moderna. Mit diesen Pharmaherstellern hat die Europäische Union bereits Verträge über die Lieferung eines möglichen Corona,"Die EU hat bereits mit sechs Herstellern Verträge über Impfstofflieferungen geschlossen. Fast niemand weiß, was drinsteht. Außerdem: Was macht Sergej Lawrow in Minsk?",Die undurchsichtigen Impfstoffverträge der EU,http://www.zeit.de/politik/2020-11/europaeische-union-impfstoff-vertraege-hersteller-nachrichtenpodcast
66,Die Rechnung für den Sieg über das Virus,2020-11-27T04:42:18Z," November.
Erst der Vertrag mit <em>BioNTech</em> und Pfizer, dem deutsch-US-amerikanischen Konsortium, das vor drei Wochen als erstes Unternehmen einen erfolgreichen Impfstoff vorweisen konnte. Dann ein Vertrag mit",Die EU schließt einen Impfstoffvertrag nach dem anderen. Ist das der Durchbruch gegen Corona? Kritiker warnen vor ausufernden Kosten und dem Einfluss der Pharmaindustrie.,Die Rechnung für den Sieg über das Virus,http://www.zeit.de/politik/ausland/2020-11/corona-impfstoff-vertraege-eu-kommission-pandemie-pharma-industrie
67,"""Leerlauf ist keine Option""",2020-11-25T15:59:59Z," immer wieder, immer geschieht gerade das nächste große Ding.
Die Welt wartet auf einen Impfstoff, das Mainzer Unternehmen <em>BioNTech</em> hat als erstes vielversprechende Ergebnisse veröffentlicht. Und auch bei","Friedrich von Bohlen ist ein Visionär der deutschen Biotechnologie. Mit dem Impfstoffhersteller Curevac hofft er auf die Chance, endlich die Medizin zu revolutionieren.","""Leerlauf ist keine Option""",http://www.zeit.de/2020/49/corona-impfstoff-curevac-biotechnologie-friedrich-von-bohlen
68,EU schließt Impfstoff-Vertrag auch mit Moderna ab,2020-11-24T16:55:18Z," Anbietern Johnson&Johnson, Sanofi-GSK und AstraZeneca, Pfizer-<em>Biontech</em> und Curevac geschlossen.
Insgesamt sicherte sich die Kommission in Brüssel bislang mehr als 1,3 Milliarden Dosen, mit Optionen wären es",Die Vakzine des US-Konzerns zählen zu den aussichtsreichsten – und sind künftig auch in der EU zu haben. Die Brüsseler Kommission schließt den sechsten Impfstoffvertrag.,EU schließt Impfstoff-Vertrag auch mit Moderna ab,http://www.zeit.de/wirtschaft/2020-11/corona-impfstoff-eu-moderna-pharmakonzern
69,Auch AstraZeneca meldet Studienerfolg für hauseigenen Impfstoff,2020-11-23T14:42:34Z," Prozent. Das teilte der Pharmakonzern nun mit. Eine mit knapp 95 Prozent noch etwas höher liegende Effektivität hatten vergangene Woche die Mitbewerber <em>Biontech</em> und Pfizer sowie Moderna gemeldet.
Bei",Auf der Suche nach einem Corona-Impfstoff erzielten nun auch AstraZeneca und die Uni Oxford einen Durchbruch: Beide meldeten eine Wirksamkeit von bis zu 90 Prozent.,Auch AstraZeneca meldet Studienerfolg für hauseigenen Impfstoff,http://www.zeit.de/wissen/gesundheit/2020-11/corona-impfstoff-astrazeneca-wirksamkeit-biontech-pfizer-curevac
70,Eine Frage der Kühlung,2020-11-23T13:43:22Z,"Eine gute Nachricht nach der anderen: Erst präsentierte die Firma <em>Biontech</em> aus Mainz hervorragende Studiendaten für ihren Impfstoff, dann die Firma Moderna aus Boston. Bis zu 95 Prozent wirksam","Der erste Corona-Impfstoff, den Deutschland bekommen soll, muss in Super-Kühlschränken bei minus 70 Grad eingefroren werden. Wird das zum Problem bei der Verteilung?",Eine Frage der Kühlung,http://www.zeit.de/wissen/gesundheit/2020-11/corona-impfstoff-kuehlung-temperatur-trockeneis-biontech
71,Zweifel an Lockerungen über die Feiertage nehmen zu,2020-12-05T17:00:18Z," mit einer ""gewissen Wahrscheinlichkeit"" bis zur Jahresmitte zugelassen würden. Dazu zählte er neben den Entwicklungen von <em>BioNtech</em>/Pfizer und Moderna auch die Produkte von Curevac, AstraZeneca sowie","Fünf Wochen dauert der Teil-Lockdown – doch die Infektionszahlen gehen nicht zurück. Mehrere Politiker fordern, die Lockerungen über die Feiertage wieder zurückzunehmen.",Zweifel an Lockerungen über die Feiertage nehmen zu,http://www.zeit.de/politik/deutschland/2020-12/kontaktbeschraenkungen-deutschland-union-spd-lockerungen-feiertage
72,So viel zur globalen Solidarität,2020-12-03T06:26:13Z,". Gesundheitsminister Jens Spahn rechnet mit Januar. Die Briten, deren Behörden die Vakzine des Mainzer Pharmaunternehmens <em>BioNtech</em> und seines amerikanischen Großpartners Pfizer bereits zugelassen haben, wollen schon","Die Impfstoffe kommen, die reichen Länder haben reserviert und kaufen den Markt leer. Initiativen, sie auch ärmeren Ländern zugänglich zu machen, fehlt dagegen das Geld.",So viel zur globalen Solidarität,http://www.zeit.de/politik/ausland/2020-12/impfstrategie-global-coronavirus-impfstoff-verteilung-ungerechtigkeit
73,Wie die Briten beim Impfstoff voranpreschen,2020-12-03T04:58:13Z, <em>BioNTech</em> und seines US-Partners Pfizer erteilt. Schon in den kommenden Tagen sollen dort die ersten Dosen zur Verfügung stehen. Doch viele haben auch  Sorgen: Wie kann ein Impfstoff in noch nicht einmal,"Großbritannien hat den ersten Corona-Impfstoff zugelassen. Wann werden auch hier die ersten Menschen geimpft? Und: Was bedeutet es für Kinder, wenn das Training ausfällt?",Wie die Briten beim Impfstoff voranpreschen,http://www.zeit.de/politik/2020-12/corona-impfstoff-grossbritannien-impfung-nachrichtenpodcast
74,So läuft jetzt die Impfstoffprüfung,2020-12-03T04:23:44Z,Als erstes Land weltweit hat Großbritannien am Mittwoch den Corona-Impfstoff von <em>BioNTech</em> und Pfizer zugelassen – noch vor der europäischen Union und den USA. Damit ist das Vereinigte Königreich der,"Warum lässt Großbritannien den BioNTech-Impfstoff schon zu, während die EU noch prüft? Und wie lange brauchen die europäischen Behörden? Das ist der Plan zur Zulassung.",So läuft jetzt die Impfstoffprüfung,http://www.zeit.de/wissen/gesundheit/2020-12/corona-pandemie-impfstoff-zulassung-pruefung-sicherheit-wirksamkeit
